commandId,sectionId,sectionName,name,isToggle,namedId
42359,0,Main,"Item properties: Display item beats ruler (minimal, constant time signature)",0,
42360,0,Main,View: Secondary time unit for ruler: None,1,
42361,0,Main,View: Secondary time unit for ruler: Minutes:Seconds,1,
42362,0,Main,View: Secondary time unit for ruler: Seconds,1,
42363,0,Main,View: Secondary time unit for ruler: Samples,1,
42364,0,Main,View: Secondary time unit for ruler: Hours:Minutes:Seconds:Frames,1,
42365,0,Main,View: Secondary time unit for ruler: Absolute frames,1,
42366,0,Main,Transport: Secondary time unit: None,1,
42367,0,Main,Transport: Secondary time unit: Minutes:Seconds,1,
42368,0,Main,Transport: Secondary time unit: Seconds,1,
42369,0,Main,Transport: Secondary time unit: Samples,1,
42370,0,Main,Transport: Secondary time unit: Hours:Minutes:Seconds:Frames,1,
42371,0,Main,Transport: Secondary time unit: Absolute frames,1,
42372,0,Main,FX: Show last focused FX embedded UI in MCP,1,
42373,0,Main,View: Show TCP on right side of arrange,1,
42374,0,Main,Item properties: Set item rate from user-supplied source media tempo/bpm...,0,
42375,0,Main,Item properties: Set item timebase to beats (auto-stretch at tempo changes),0,
42376,0,Main,Media item: Clear and recalculate auto-stretch at project tempo changes,0,
42377,0,Main,Media item: Add stretch markers at project tempo changes,0,
42378,0,Main,MIDI: Clear retroactive MIDI history,0,
42380,0,Main,Item: Convert embedded source transient information to transient guides,0,
42381,0,Main,Envelopes: Move selected points up a tiny bit,0,
42382,0,Main,Envelopes: Move selected points down a tiny bit,0,
42383,0,Main,Automation lane: Increase active fader a tiny bit,0,
42384,0,Main,Automation lane: Decrease active fader a tiny bit,0,
42385,0,Main,Item: Add/edit take marker at play position or edit cursor,0,
42386,0,Main,Item: Delete take marker at cursor,0,
42387,0,Main,Item: Delete all take markers,0,
42388,0,Main,Item: Add/edit take marker at mouse position,0,
42389,0,Main,Item: Delete take marker at mouse position,0,
42390,0,Main,Item: Quick add take marker at play position or edit cursor,0,
42391,0,Main,Item: Quick add take marker at mouse position,0,
42392,0,Main,Options: Show theme color controls,1,
42393,0,Main,Item: Set cursor to previous take marker in selected items,0,
42394,0,Main,Item: Set cursor to next take marker in selected items,0,
42395,0,Main,Clear tempo envelope,0,
42397,0,Main,File: Show project render metadata window,1,
42398,0,Main,Item: Paste items/tracks,0,
42399,0,Main,Razor edit: Move areas forwards without contents,0,
42400,0,Main,Razor edit: Move areas backwards without contents,0,
42401,0,Main,Mouse modifiers: Swap arrange view right-drag modifiers for marquee item selection and select razor edit area,0,
42402,0,Main,Razor edit: Move areas up without contents,0,
42403,0,Main,Razor edit: Move areas down without contents,0,
42404,0,Main,Toolbar: Open/close media explorer toolbar,1,
42405,0,Main,Toolbars: Switch to media explorer toolbar,0,
42406,0,Main,Razor edit: Clear all areas,0,
42407,0,Main,"Create measure from time selection (detect tempo, try to create single measure)",0,
42409,0,Main,"Razor edit: Enclose media items, including space between items",0,
42411,0,Main,Open selected item source media in explorer/finder,0,
42412,0,Main,Razor edit: Create area from cursor to mouse,0,
42413,0,Main,Track: 2nd pass render selected area of tracks to stereo post-fader stem tracks (and mute originals),0,
42414,0,Main,Track: 2nd pass render selected area of tracks to multichannel post-fader stem tracks (and mute originals),0,
42415,0,Main,Track: 2nd pass render selected area of tracks to mono post-fader stem tracks (and mute originals),0,
42416,0,Main,Track: 2nd pass render selected area of tracks to stereo stem tracks (and mute originals),0,
42417,0,Main,Track: 2nd pass render selected area of tracks to multichannel stem tracks (and mute originals),0,
42418,0,Main,Track: 2nd pass render selected area of tracks to mono stem tracks (and mute originals),0,
42419,0,Main,"Item properties: Display item source time ruler, apply media source BWF start offset",0,
42420,0,Main,"Item properties: Display item source time ruler in H:M:S:F format, apply media source BWF start offset",0,
42421,0,Main,"Options: Always trim content behind razor edits (otherwise, follow media item editing preferences)",1,
42422,0,Main,"Track: Insert new 7.1 surround track, embed ReaSurroundPan in TCP",0,
42423,0,Main,"Track: Insert new 7.1.2 surround track, embed ReaSurroundPan in TCP",0,
42424,0,Main,"Track: Insert new 7.1.4 surround track, embed ReaSurroundPan in TCP",0,
42425,0,Main,Track: Insert/display ReaSurroundPan in TCP,0,
42426,0,Main,Track: Insert/display ReaSurroundPan in MCP,0,
42429,0,Main,Item properties: Open media item take channel mapper for selected items,0,
42430,0,Main,Track properties: Toggle fixed item lanes,0,
42431,0,Main,Track properties: Set fixed item lanes,0,
42432,0,Main,Item: Glue items within time selection,0,
42433,0,Main,"Item: Glue items, including leading fade-in and trailing fade-out",0,
42434,0,Main,Item: Glue items (auto-increase channel count with take FX),0,
42435,0,Main,Ruler: Display region number even if region is named,1,
42436,0,Main,Ruler: Display region number/name when region edge is not visible,1,
42437,0,Main,"Calculate loudness of selected items, including take and track FX and settings, via dry run render",0,
42438,0,Main,Calculate loudness of selected tracks via dry run render,0,
42439,0,Main,Calculate loudness of selected tracks within time selection via dry run render,0,
42440,0,Main,Calculate loudness of master mix via dry run render,0,
42441,0,Main,Calculate loudness of master mix within time selection via dry run render,0,
42442,0,Main,Track: Set meters to stereo peaks,0,
42443,0,Main,Track: Set meters to combined RMS,0,
42444,0,Main,Track: Set meters to LUFS-M (momentary loudness),0,
42445,0,Main,"Track: Set meters to LUFS-S (short-term loudness, readout=max)",0,
42446,0,Main,Track: Set meters to stereo RMS,0,
42447,0,Main,Calculate mono loudness of selected tracks via dry run render,0,
42448,0,Main,Calculate mono loudness of selected tracks within time selection via dry run render,0,
42449,0,Main,Peaks: Reset peaks display zoom for project,0,
42450,0,Main,Track: Set meters to multichannel peaks,0,
42451,0,Main,"Track: Set meters to LUFS-S (short-term loudness, readout=current)",0,
42452,0,Main,Track: LUFS measures first two channels only,0,
42453,0,Main,Track: Move all media items to new hidden child track,0,
42454,0,Main,Track: Move all media items from all hidden child tracks,0,
42455,0,Main,FX: Toggle delta solo for last focused FX,1,
42456,0,Main,Options: Set metronome speed to 1x,1,
42457,0,Main,Options: Set metronome speed to 2x,1,
42458,0,Main,Options: Set metronome speed to 4x,1,
42459,0,Main,Options: Razor edits in media item lane affect all track envelopes,1,
42460,0,Main,Item properties: Normalize items (peak/RMS/LUFS)...,0,
42461,0,Main,Item properties: Normalize items using most recent settings,0,
42462,0,Main,Item properties: Normalize items using most recent settings (reset to unity if already normalized),0,
42463,0,Main,Item properties: Normalize items using most recent settings (force normalize as if one long item),0,
42464,0,Main,Item properties: Normalize items using most recent settings (force normalize each item separately),0,
42465,0,Main,"MIDI: Reload track support data (bank/program files, notation, etc) for all MIDI items on selected tracks",0,
42466,0,Main,FX: Clear delta solo for all FX on selected tracks,0,
42467,0,Main,FX: Clear delta solo for all project FX,0,
42468,0,Main,Calculate loudness of selected items source media via dry run render,0,
42469,0,Main,Track lanes: Select items in lane under mouse,0,
42471,0,Main,Track lanes: Record into lane under mouse,0,
42472,0,Main,Track lanes: Rename lane under mouse,0,
42473,0,Main,Fixed lane comp area: Delete comp area but not media items,0,
42474,0,Main,Razor edit: Set loop points to razor edit area,0,
42475,0,Main,Razor edit: Create fixed lane comp area,0,
42476,0,Main,Item: Set snap offset for item under mouse to mouse position,0,
42477,0,Main,Options: Allow drag/drop media import to target the top part of a track to insert a new track to receive the media,1,
42478,0,Main,Track lanes: Play only lane under mouse,0,
42479,0,Main,Track lanes: Play all lanes for track under mouse,0,
42480,0,Main,Track lanes: Toggle playing lane under mouse,0,
42481,0,Main,Track lanes: Play only previous lane,0,
42482,0,Main,Track lanes: Play only next lane,0,
42483,0,Main,Track lanes: Play only previous lane for track under mouse,0,
42484,0,Main,Track lanes: Play only next lane for track under mouse,0,
42486,0,Main,Track lanes: Comp into new empty lane for track under mouse,0,
42487,0,Main,Track lanes: Comp into a new copy of lane under mouse for track under mouse,0,
42490,0,Main,Track lanes: Play no lanes for track under mouse,0,
42491,0,Main,Fixed lane comp area: Move comp area at mouse up,0,
42492,0,Main,Fixed lane comp area: Move comp area at mouse down,0,
42493,0,Main,Fixed lane comp area: Move comp area at mouse to lane under mouse,0,
42495,0,Main,Fixed lane comp area: Set loop points to comp area,0,
42496,0,Main,Fixed lane comp area: Delete comp area edge,0,
42497,0,Main,File: Open render statistics charts from most recent render in web browser,0,
42498,0,Main,Razor edit: Move nearest area edge to edit cursor,0,
42499,0,Main,Track lanes: Comp into lane under mouse for track under mouse,0,
42500,0,Main,Track lanes: Insert empty lane at top of track,0,
42501,0,Main,Track lanes: Delete lane at top of track (including media items),0,
42504,0,Main,Fixed lane comp area: Set loop points to comp area at mouse,0,
42505,0,Main,Track lanes: Duplicate items from playing lanes to new lanes,0,
42506,0,Main,Track lanes: Turn off comping for track under mouse,0,
42510,0,Main,File: Open render statistics charts from most recent render in web browser (hide file paths),0,
42511,0,Main,Group: Enable group 01,1,
42512,0,Main,Group: Enable group 02,1,
42513,0,Main,Group: Enable group 03,1,
42514,0,Main,Group: Enable group 04,1,
42515,0,Main,Group: Enable group 05,1,
42516,0,Main,Group: Enable group 06,1,
42517,0,Main,Group: Enable group 07,1,
42518,0,Main,Group: Enable group 08,1,
42519,0,Main,Group: Enable group 09,1,
42520,0,Main,Group: Enable group 10,1,
42521,0,Main,Group: Enable group 11,1,
42522,0,Main,Group: Enable group 12,1,
42523,0,Main,Group: Enable group 13,1,
42524,0,Main,Group: Enable group 14,1,
42525,0,Main,Group: Enable group 15,1,
42526,0,Main,Group: Enable group 16,1,
42527,0,Main,Group: Enable group 17,1,
42528,0,Main,Group: Enable group 18,1,
42529,0,Main,Group: Enable group 19,1,
42530,0,Main,Group: Enable group 20,1,
42531,0,Main,Group: Enable group 21,1,
42532,0,Main,Group: Enable group 22,1,
42533,0,Main,Group: Enable group 23,1,
42534,0,Main,Group: Enable group 24,1,
42535,0,Main,Group: Enable group 25,1,
42536,0,Main,Group: Enable group 26,1,
42537,0,Main,Group: Enable group 27,1,
42538,0,Main,Group: Enable group 28,1,
42539,0,Main,Group: Enable group 29,1,
42540,0,Main,Group: Enable group 30,1,
42541,0,Main,Group: Enable group 31,1,
42542,0,Main,Group: Enable group 32,1,
42543,0,Main,Group: Enable group 33,1,
42544,0,Main,Group: Enable group 34,1,
42545,0,Main,Group: Enable group 35,1,
42546,0,Main,Group: Enable group 36,1,
42547,0,Main,Group: Enable group 37,1,
42548,0,Main,Group: Enable group 38,1,
42549,0,Main,Group: Enable group 39,1,
42550,0,Main,Group: Enable group 40,1,
42551,0,Main,Group: Enable group 41,1,
42552,0,Main,Group: Enable group 42,1,
42553,0,Main,Group: Enable group 43,1,
42554,0,Main,Group: Enable group 44,1,
42555,0,Main,Group: Enable group 45,1,
42556,0,Main,Group: Enable group 46,1,
42557,0,Main,Group: Enable group 47,1,
42558,0,Main,Group: Enable group 48,1,
42559,0,Main,Group: Enable group 49,1,
42560,0,Main,Group: Enable group 50,1,
42561,0,Main,Group: Enable group 51,1,
42562,0,Main,Group: Enable group 52,1,
42563,0,Main,Group: Enable group 53,1,
42564,0,Main,Group: Enable group 54,1,
42565,0,Main,Group: Enable group 55,1,
42566,0,Main,Group: Enable group 56,1,
42567,0,Main,Group: Enable group 57,1,
42568,0,Main,Group: Enable group 58,1,
42569,0,Main,Group: Enable group 59,1,
42570,0,Main,Group: Enable group 60,1,
42571,0,Main,Group: Enable group 61,1,
42572,0,Main,Group: Enable group 62,1,
42573,0,Main,Group: Enable group 63,1,
42574,0,Main,Group: Enable group 64,1,
42575,0,Main,Item: Split item under mouse cursor (no change selection),0,
42577,0,Main,Item: Split item under mouse cursor (select right),0,
42578,0,Main,Track: Create new track media/razor editing group for selected tracks,0,
42579,0,Main,Track: Remove selected tracks from all track media/razor editing groups,0,
42580,0,Main,Track: Automatically group all tracks for media/razor editing,1,
42581,0,Main,Track: Automatically group selected tracks for media/razor editing,1,
42585,0,Main,Track: Turn off automatic track grouping,0,
42587,0,Main,Track lanes: Move items to top lane,0,
42588,0,Main,Track lanes: Move items to bottom lane,0,
42589,0,Main,Track: Render tracks to multichannel (parent send only) post-fader stem tracks (and mute originals),0,
42590,0,Main,Track: Render tracks to multichannel (parent send only) stem tracks (and mute originals),0,
42591,0,Main,Track: Render selected area of tracks to multichannel (parent send only) post-fader stem tracks (and mute originals),0,
42592,0,Main,Track: Render selected area of tracks to multichannel (parent send only) stem tracks (and mute originals),0,
42593,0,Main,Track: 2nd pass render selected area of tracks to multichannel (parent send only) post-fader stem tracks (and mute originals),0,
42594,0,Main,Track: 2nd pass render selected area of tracks to multichannel (parent send only) stem tracks (and mute originals),0,
42595,0,Main,Fixed lane comp area: Delete comp area edge at mouse,0,
42596,0,Main,Tracks: Implode selected items across tracks to one fixed lane track,0,
42597,0,Main,Track: Toggle allow editing media items while comping,0,
42598,0,Main,Track: Toggle allow editing media items while comping for track at mouse,0,
42599,0,Main,Fixed lane comp area: Add comp area between previous and next comp areas for lane at mouse,0,
42600,0,Main,Fixed lane comp area: Split comp area at edit cursor,0,
42601,0,Main,Options: Razor edits on collapsed fixed lane tracks affect all lanes,1,
42602,0,Main,Fixed lane comp area: Split media items at comp area edges,0,
42603,0,Main,Fixed lane comp area: Split media items at edges of comp area at mouse,0,
42606,0,Main,Item: Remove active takes from ARA edit pool (unpool),0,
42607,0,Main,Item: Select all other media items that share pooled ARA edits with selected items,0,
42608,0,Main,Item: Select all other media items that share the same source media as selected items,0,
42609,0,Main,Item: Return active takes to ARA edit pool (re-pool),0,
42610,0,Main,Track properties: Show/hide fixed lane buttons,0,
42611,0,Main,"Move comp area at mouse down, or switch items to next take",0,
42612,0,Main,"Move comp area at mouse up, or switch items to previous take",0,
42613,0,Main,Fixed lane comp area: Add comp area from mouse position to next area or end of media,0,
42615,0,Main,Mouse modifiers: Set arrange view override mouse modifiers A,1,
42616,0,Main,Mouse modifiers: Toggle arrange view override mouse modifiers A,1,
42617,0,Main,Mouse modifiers: Set arrange view override mouse modifiers B,1,
42618,0,Main,Mouse modifiers: Toggle arrange view override mouse modifiers B,1,
42619,0,Main,Mouse modifiers: Set arrange view override mouse modifiers C,1,
42620,0,Main,Mouse modifiers: Toggle arrange view override mouse modifiers C,1,
42621,0,Main,Mouse modifiers: Clear arrange view override mouse modifiers,0,
42622,0,Main,Mouse modifiers: Set arrange view override mouse modifiers A until next mouseup,1,
42623,0,Main,Mouse modifiers: Set arrange view override mouse modifiers B until next mouseup,1,
42624,0,Main,Mouse modifiers: Set arrange view override mouse modifiers C until next mouseup,1,
42626,0,Main,Peaks: Force mono peaks,1,
42629,0,Main,Track lanes: Delete source media within comp areas and re-comp,0,
42630,0,Main,Razor edit: Enclose media items,0,
42631,0,Main,Options: Toggle auto-fade/auto-crossfade when comping in fixed lanes,1,
42632,0,Main,Mouse modifiers: Set arrange view override mouse modifiers D,1,
42633,0,Main,Mouse modifiers: Toggle arrange view override mouse modifiers D,1,
42634,0,Main,Mouse modifiers: Set arrange view override mouse modifiers D until next mouseup,1,
42635,0,Main,Take: Explode takes on selected tracks to fixed lanes,0,
42636,0,Main,Take: Explode takes on selected tracks to fixed lanes and add comp areas from active takes,0,
42637,0,Main,Take: Implode selected fixed lane tracks to takes using best efforts (overlapping items may be shortened),0,
42638,0,Main,Track properties: Toggle show/play only one fixed item lane,0,
42639,0,Main,Tracks: Explode selected items on fixed lane tracks to one new track per lane,0,
42640,0,Main,Options: Preserve trailing values when recording automation,1,
42641,0,Main,Fixed lane comp area: Split comp area at mouse position,0,
42642,0,Main,Fixed lane comp area: Delete comp area,0,
42643,0,Main,Fixed lane comp area: Delete comp area at mouse,0,
42644,0,Main,Fixed lane comp area: Delete comp area at mouse but not media items,0,
42645,0,Main,Track: Toggle comping,0,
42646,0,Main,Track: Toggle comping for track at mouse,0,
42647,0,Main,Track lanes: Add empty lane at bottom of track,0,
42648,0,Main,Track lanes: Delete lane at bottom of track (including media items),0,
42649,0,Main,"Track lanes: Comp into new empty lane for track under mouse, automatically creating comp areas",0,
42650,0,Main,FX: Toggle map to container parameter for last touched FX parameter,0,
42652,0,Main,Track lanes: Add comp areas for selected items,0,
42653,0,Main,Project tabs: Display video from background projects if active project lacks video,1,
42654,0,Main,Track lanes: Copy edited media items to new lane and re-comp for track under mouse,0,
42655,0,Main,Item: Maximize height of selected items in free item positioning mode,0,
42657,0,Main,Fixed lane comp area: Add comp area at time selection for lane at mouse,0,
42659,0,Main,Track: Toggle automatically delete empty fixed lanes at bottom of track,0,
42660,0,Main,Track properties: Toggle fixed item lanes (convert takes to lanes),0,
42661,0,Main,Track properties: Set fixed lanes (convert takes to lanes),0,
42662,0,Main,Track properties: Unset free item positioning/fixed item lanes (convert fixed lanes to takes),0,
42663,0,Main,ReaScript: Show ReaScript console,1,
42664,0,Main,ReaScript: Clear contents of ReaScript console,0,
42665,0,Main,Track: Insert visual spacer before tracks,0,
42666,0,Main,Track: Insert visual spacer after tracks,0,
42667,0,Main,Track: Remove visual spacer before tracks,0,
42668,0,Main,Track: Remove visual spacer after tracks,0,
42669,0,Main,Track: Insert visual spacer before and after tracks,0,
42670,0,Main,Track: Remove track spacers,0,
42671,0,Main,Track: Insert visual spacer before last touched track,0,
42672,0,Main,Track: Insert visual spacer after last touched track,0,
42673,0,Main,Track: Remove visual spacer before last touched track,0,
42674,0,Main,Track: Remove visual spacer after last touched track,0,
42675,0,Main,Track: Toggle automatically creating comp areas for new recording while comping,0,
42676,0,Main,Track lanes: Delete lane under mouse (including media items),0,
42677,0,Main,Options: New recording adds media items in layers,1,
42678,0,Main,View: Show envelope manager window,1,
42679,0,Main,Regions: Select/unselect all regions for rendering,1,
42680,0,Main,Item: Up-rank active take or last recording pass,0,
42681,0,Main,Item: Down-rank active take or last recording pass,0,
42682,0,Main,Item: Delete takes that are down-ranked (no confirm),0,
42683,0,Main,Track lanes: Delete comp areas (including source media) for track under mouse,0,
42684,0,Main,Track lanes: Delete source media within comp areas and re-comp for track under mouse,0,
42685,0,Main,Item: Apply first track FX to items,0,
42686,0,Main,Item: Apply first take FX to items,0,
42687,0,Main,Item: Apply first track FX to items (mono output),0,
42688,0,Main,Item: Apply first take FX to items (mono output),0,
42689,0,Main,Track lanes: Delete empty lanes with no media items,0,
42690,0,Main,Track lanes: Delete lanes (including media items) with no comp areas,0,
42691,0,Main,Track lanes: Delete lanes (including media items) that are not playing,0,
42692,0,Main,Track lanes: Turn off comping,0,
42693,0,Main,Item: Set all media item takes that share the same source media to the same random color,0,
42694,0,Main,Tracks: Copy items on currently-playing lanes on selected fixed lane tracks to one new track per lane,0,
42695,0,Main,Tracks: Explode items on selected fixed lane tracks to one new track per lane,0,
42696,0,Main,Track: Show/hide children of selected folder tracks in TCP,0,
42697,0,Main,View: Toggle track zoom to default height,0,
42698,0,Main,"View: Cycle track zoom between minimum, default, and maximum height (limit to 100% of arrange view)",0,
42699,0,Main,Options: Do not display tracks in folder when folder is fully collapsed,1,
42700,0,Main,View: Toggle track zoom to maximum height (even if over 100% of arrange view),0,
42701,0,Main,"View: Cycle track zoom between minimum, default, and maximum height (even if over 100% of arrange view)",0,
42702,0,Main,Options: Toggle new recording adds lanes (new lanes play exclusively),1,
42703,0,Main,Track lanes: Reset all lane names for track under mouse,0,
42704,0,Main,Track properties: Toggle fixed item lanes big/small,0,
42705,0,Main,Track: Display gain reduction in track meters for plug-ins that support it,0,
42707,0,Main,Fixed lane comp area: Move comp area up for selected items,0,
42708,0,Main,Fixed lane comp area: Move comp area down for selected items,0,
42711,0,Main,Fixed lane comp area: Set loop points to comp area at mouse (half second preroll/postroll),0,
42712,0,Main,Fixed lane comp area: Set loop points to comp area at mouse (one second preroll/postroll),0,
42713,0,Main,Toolbar: Open/close toolbar 17,1,
42714,0,Main,Toolbar: Open/close toolbar 18,1,
42715,0,Main,Toolbar: Open/close toolbar 19,1,
42716,0,Main,Toolbar: Open/close toolbar 20,1,
42717,0,Main,Toolbar: Open/close toolbar 21,1,
42718,0,Main,Toolbar: Open/close toolbar 22,1,
42719,0,Main,Toolbar: Open/close toolbar 23,1,
42720,0,Main,Toolbar: Open/close toolbar 24,1,
42721,0,Main,Toolbar: Open/close toolbar 25,1,
42722,0,Main,Toolbar: Open/close toolbar 26,1,
42723,0,Main,Toolbar: Open/close toolbar 27,1,
42724,0,Main,Toolbar: Open/close toolbar 28,1,
42725,0,Main,Toolbar: Open/close toolbar 29,1,
42726,0,Main,Toolbar: Open/close toolbar 30,1,
42727,0,Main,Toolbar: Open/close toolbar 31,1,
42728,0,Main,Toolbar: Open/close toolbar 32,1,
42729,0,Main,Toolbars: Switch to toolbar 17,0,
42730,0,Main,Toolbars: Switch to toolbar 18,0,
42731,0,Main,Toolbars: Switch to toolbar 19,0,
42732,0,Main,Toolbars: Switch to toolbar 20,0,
42733,0,Main,Toolbars: Switch to toolbar 21,0,
42734,0,Main,Toolbars: Switch to toolbar 22,0,
42735,0,Main,Toolbars: Switch to toolbar 23,0,
42736,0,Main,Toolbars: Switch to toolbar 24,0,
42737,0,Main,Toolbars: Switch to toolbar 25,0,
42738,0,Main,Toolbars: Switch to toolbar 26,0,
42739,0,Main,Toolbars: Switch to toolbar 27,0,
42740,0,Main,Toolbars: Switch to toolbar 28,0,
42741,0,Main,Toolbars: Switch to toolbar 29,0,
42742,0,Main,Toolbars: Switch to toolbar 30,0,
42743,0,Main,Toolbars: Switch to toolbar 31,0,
42744,0,Main,Toolbars: Switch to toolbar 32,0,
42745,0,Main,Toolbar: Open/close MIDI toolbar 9,1,
42746,0,Main,Toolbar: Open/close MIDI toolbar 10,1,
42747,0,Main,Toolbar: Open/close MIDI toolbar 11,1,
42748,0,Main,Toolbar: Open/close MIDI toolbar 12,1,
42749,0,Main,Toolbar: Open/close MIDI toolbar 13,1,
42750,0,Main,Toolbar: Open/close MIDI toolbar 14,1,
42751,0,Main,Toolbar: Open/close MIDI toolbar 15,1,
42752,0,Main,Toolbar: Open/close MIDI toolbar 16,1,
42753,0,Main,Toolbars: Switch to MIDI toolbar 9,0,
42754,0,Main,Toolbars: Switch to MIDI toolbar 10,0,
42755,0,Main,Toolbars: Switch to MIDI toolbar 11,0,
42756,0,Main,Toolbars: Switch to MIDI toolbar 12,0,
42757,0,Main,Toolbars: Switch to MIDI toolbar 13,0,
42758,0,Main,Toolbars: Switch to MIDI toolbar 14,0,
42759,0,Main,Toolbars: Switch to MIDI toolbar 15,0,
42760,0,Main,Toolbars: Switch to MIDI toolbar 16,0,
42761,0,Main,Toolbar: Open toolbar 17 at mouse cursor,0,
42762,0,Main,Toolbar: Open toolbar 18 at mouse cursor,0,
42763,0,Main,Toolbar: Open toolbar 19 at mouse cursor,0,
42764,0,Main,Toolbar: Open toolbar 20 at mouse cursor,0,
42765,0,Main,Toolbar: Open toolbar 21 at mouse cursor,0,
42766,0,Main,Toolbar: Open toolbar 22 at mouse cursor,0,
42767,0,Main,Toolbar: Open toolbar 23 at mouse cursor,0,
42768,0,Main,Toolbar: Open toolbar 24 at mouse cursor,0,
42769,0,Main,Toolbar: Open toolbar 25 at mouse cursor,0,
42770,0,Main,Toolbar: Open toolbar 26 at mouse cursor,0,
42771,0,Main,Toolbar: Open toolbar 27 at mouse cursor,0,
42772,0,Main,Toolbar: Open toolbar 28 at mouse cursor,0,
42773,0,Main,Toolbar: Open toolbar 29 at mouse cursor,0,
42774,0,Main,Toolbar: Open toolbar 30 at mouse cursor,0,
42775,0,Main,Toolbar: Open toolbar 31 at mouse cursor,0,
42776,0,Main,Toolbar: Open toolbar 32 at mouse cursor,0,
42777,0,Main,Toolbar: Open MIDI toolbar 9 at mouse cursor,0,
42778,0,Main,Toolbar: Open MIDI toolbar 10 at mouse cursor,0,
42779,0,Main,Toolbar: Open MIDI toolbar 11 at mouse cursor,0,
42780,0,Main,Toolbar: Open MIDI toolbar 12 at mouse cursor,0,
42781,0,Main,Toolbar: Open MIDI toolbar 13 at mouse cursor,0,
42782,0,Main,Toolbar: Open MIDI toolbar 14 at mouse cursor,0,
42783,0,Main,Toolbar: Open MIDI toolbar 15 at mouse cursor,0,
42784,0,Main,Toolbar: Open MIDI toolbar 16 at mouse cursor,0,
42785,0,Main,Track: Move tracks to new folder,0,
42786,0,Main,Track: Move tracks to folder...,0,
42787,0,Main,"Track lanes: Move items down to first available lane, add lane if needed",0,
42788,0,Main,Options: Track media/razor edit grouping affects only items that start and end at the same time,1,
42789,0,Main,Track lanes: Delete comp areas for track under mouse,0,
42790,0,Main,Track lanes: Play only first lane,0,
42791,0,Main,Track lanes: Play only first lane for track under mouse,0,
42792,0,Main,Transport: Secondary time unit: Measures.Beats,1,
42793,0,Main,"Options: When auto-punch recording into a fixed lane track, add the whole recording",1,
42794,0,Main,Options: Do not change comp area source lane when clicking empty track space,1,
42795,0,Main,Options: Avoid including empty track space in comp areas,1,
42796,0,Main,Track lanes: Delete all lanes (including media items),0,
42797,0,Main,Track lanes: Comp into new empty lane,0,
42798,0,Main,"Track lanes: Comp into new empty lane, automatically creating comp areas",0,
42799,0,Main,Track lanes: Play all lanes,0,
42800,0,Main,Track lanes: Play no lanes,0,
42801,0,Main,Track lanes: Reset all lane names,0,
42802,0,Main,Track lanes: Copy edited media items with no matching source lane to new lane and re-comp,0,
42933,0,Main,Track lanes: Delete all lanes except lane under mouse for track under mouse (including media items),0,
42938,0,Main,Track lanes: Move items up if possible to minimize lane usage (preserve relative lane positions),0,
42940,0,Main,Track lanes: Media items in higher numbered lanes mask playback of lower lanes for track under mouse,0,
42941,0,Main,Track lanes: Media items in higher numbered lanes mask playback of lower lanes,0,
42942,0,Main,Track: Crop to playing media items for track under mouse,0,
42943,0,Main,Track: Crop to playing media items,0,
42944,0,Main,"Track: Crop to playing media items, preserving fixed lanes, for track under mouse",0,
42945,0,Main,"Track: Crop to playing media items, preserving fixed lanes",0,
42946,0,Main,Track: Copy playing media items to new track for track under mouse,0,
42947,0,Main,Track: Copy playing media items to new track,0,
42949,0,Main,Track lanes: Copy edited media item back to source lane and re-comp for track under mouse,0,
42950,0,Main,Track lanes: Discard media item edits and re-comp from source lane for track under mouse,0,
42951,0,Main,Edit: Dynamic split items using most recent settings,0,
42952,0,Main,Track lanes: Refresh out-of-sync comp areas for track under mouse,0,
42953,0,Main,Track lanes: Delete empty comp areas for track under mouse,0,
42954,0,Main,Track lanes: Delete empty comp areas,0,
42955,0,Main,Track lanes: Delete comp areas,0,
42956,0,Main,Track lanes: Delete comp areas (including source media),0,
42957,0,Main,Razor edit: Select media items within razor edit area,0,
42959,0,Main,Track lanes: Move items up if possible to minimize lane usage,0,
42960,0,Main,Track: Exit fixed lane view for all fixed lane tracks in the project,0,
42961,0,Main,Track: Show only one lane for all fixed lane tracks in the project that have only one lane playing,0,
42962,0,Main,Track: Set small fixed lanes for all fixed lane tracks in the project,0,
42963,0,Main,Track: Set big fixed lanes for all fixed lane tracks in the project,0,
42964,0,Main,Move edit cursor to left edge of visible arrange view,0,
43093,0,Main,Track: Insert new track as first track,0,
43094,0,Main,"Item properties: Set MIDI items to use current tempo and ignore project tempo changes, set item timebase to time",0,
43095,0,Main,"Item properties: Set MIDI items to follow project tempo changes, set item timebase to beats (position, length, rate)",0,
43096,0,Main,"Item properties: Set MIDI items to use current tempo and ignore project tempo changes, set item timebase to beats (position only)",0,
43097,0,Main,Options: Razor edits on small fixed lane tracks affect all lanes,1,
43098,0,Main,Track properties: Show/play only one fixed item lane,0,
43099,0,Main,Track properties: Show/play all fixed item lanes,0,
43100,0,Main,Track properties: Make fixed item lanes small,0,
43101,0,Main,Track properties: Make fixed item lanes big,0,
43102,0,Main,Regions: Set loop points to current region,0,
43103,0,Main,Regions: Set loop points to previous region,0,
43144,0,Main,Regions: Set loop points to next region,0,
43145,0,Main,Peaks: Toggle color peaks by momentary loudness (LUFS-M),1,
43146,0,Main,Peaks: Toggle show graph of momentary loudness (LUFS-M),1,
